obra,obraId,codigoEvweb,descripcion,param1,param2
ANDINA ART S.A.,433,5838,Hernia de disco cervical (via anterior),70236,94
ANDINA ART S.A.,433,5839,Hernia de disco cervical un espacio (via posterior),70237,94
ANDINA ART S.A.,433,5840,Hernia de disco dorsal o lumbar,70238,94
ANDINA ART S.A.,433,5841,Hernia de disco dorso-lumbar multiple,70239,95
ANDINA ART S.A.,433,5842,Hernia de hiato a cielo abierto,70240,93
ANDINA ART S.A.,433,5843,Hernia diafragmatica congenita,70241,107
ANDINA ART S.A.,433,5844,Hernia diafragmatica por via abdominal,70242,94
ANDINA ART S.A.,433,5845,Hernia diafragmatica por via toracica,70243,94
ANDINA ART S.A.,433,5846,Hernia diafragmatica por via toraco-abdominal,70244,95
ANDINA ART S.A.,433,5847,Hernia diafragmatica por video-toracoscopia,70245,95
ANDINA ART S.A.,433,5848,Hernia estrangulada,70246,92
ANDINA ART S.A.,433,5849,Hernia estrangulada con reseccion intestinal,70247,93
ANDINA ART S.A.,433,8119,Hernia inguinal bilateral por videolaparoscopia,70251,93
ANDINA ART S.A.,433,5852,Hernia inguinal por videolaparoscopia,70252,92
ANDINA ART S.A.,433,5853,Hernia recidivada,70253,91
ANDINA ART S.A.,433,5854,"Hernia umbilical, inguinal, crural o epigastrica",70254,91
ANDINA ART S.A.,433,6364,Reparacion de hernia muscular,70704,91
ANDINA ART S.A.,433,6653,Varicocele o hidrocele por video-laparoscopia,69510,91
ANDINA ART S.A.,433,5855,Hidrocele,70255,90
ANDINA ART S.A.,433,5856,Himenectomia,70256,90
ANDINA ART S.A.,433,5857,Hipema,70257,91
ANDINA ART S.A.,433,5858,Hiperhidrosis selectiva por video-toracoscopia,70258,95
ANDINA ART S.A.,433,5860,Hipertrofia del piloro por via laparoscopica,70261,94
ANDINA ART S.A.,433,5861,Hipertrofia del piloro-piloromiotomia,70262,93
ANDINA ART S.A.,433,5862,Hipofisectomia transepto-esfenoidal,70263,98
ANDINA ART S.A.,433,5863,Hipospadia / epispadia (cada tiempo),70264,93
ANDINA ART S.A.,433,8109,Hipospadia / epispadia / plastica de pene,71079,93
ANDINA ART S.A.,433,5865,Hipotermia controlada C/ 24 hs o fraccion siguiente,70265,91
ANDINA ART S.A.,433,5866,Histerectomia con o sin anexectomia,70266,93
ANDINA ART S.A.,433,5867,Histerectomia con o sin anexectomia por video-laparoscopia,70267,94
ANDINA ART S.A.,433,5868,Histerectomia con o sin anexectomia por videolaparoscopia,70268,94
ANDINA ART S.A.,433,5869,Histerectomia fundica,70269,91
ANDINA ART S.A.,433,6123,Operacion de Wertheim-Meigs (colpo-anexo-histerectomia total ampliada),70476,95
ANDINA ART S.A.,433,5871,Histeroscopia por video diagnostica,70271,90
ANDINA ART S.A.,433,5872,"Histeroscopia por video terapeutica (miomectomia, polipectomia, etc)",70272,91
ANDINA ART S.A.,433,5873,Huevo muerto y retenido,69467,90
ANDINA ART S.A.,433,5874,Ileostomia,70273,92
ANDINA ART S.A.,433,5098,Ano imperforado con recto alto,69613,93
ANDINA ART S.A.,433,5099,Ano imperforado con recto bajo,69614,92
ANDINA ART S.A.,433,5875,Implantacion de circulacion asistida,70274,93
ANDINA ART S.A.,433,5876,Implante capilar,70275,95
ANDINA ART S.A.,433,5877,Implante coclear,70276,95
ANDINA ART S.A.,433,5880,Implante de celulas B,70277,95
ANDINA ART S.A.,433,5882,Implante de estimulador medular definitivo,70279,98
ANDINA ART S.A.,433,5883,Implante de estimulador medular transitorio,70280,95
ANDINA ART S.A.,433,5885,Implante intraorbitario (melanoma de retina),70282,90
ANDINA ART S.A.,433,5886,Implante mamario,70283,94
ANDINA ART S.A.,433,5888,Implante mamario mas pexia,70284,95
ANDINA ART S.A.,433,5889,Implante secundario de lente intraocular,70285,93
ANDINA ART S.A.,433,6348,Reimplante de miembro inferior,70688,95
ANDINA ART S.A.,433,6349,Reimplante de miembro superior,70689,98
ANDINA ART S.A.,433,6353,Reimplante ureteral bilateral con afinamiento,70693,94
ANDINA ART S.A.,433,6354,Reimplante ureteral bilateral por videolaparoscopia,70694,95
ANDINA ART S.A.,433,6355,Reimplante ureteral unilateral,70695,92
ANDINA ART S.A.,433,6356,Reimplante ureteral unilateral con afinamiento,70696,93
ANDINA ART S.A.,433,6357,Reimplante ureteral unilateral por videolaparoscopia,70697,94
ANDINA ART S.A.,433,6424,Retinopexia con o sin esclerectomia e implante,70760,94
ANDINA ART S.A.,433,8618,Implante gluteo,71205,93
ANDINA ART S.A.,433,5901,Inclusion de semillas radioactivas en perine,70296,92
ANDINA ART S.A.,433,7790,Infiltracion de toxina botulinica en Trigger point (hasta 3),71071,92
ANDINA ART S.A.,433,8537,Infiltracion de toxina botulinica en Trigger point ( mas de 3 ),71127,93
ANDINA ART S.A.,433,7587,Re inflado de balon intragastrico,71049,92
ANDINA ART S.A.,433,6716,Obtencion y/o uso de injerto oseo y/o tendinoso,69520,92
ANDINA ART S.A.,433,5910,Injerto de cornea,70297,94
ANDINA ART S.A.,433,5911,Injerto de esclera,70298,92
ANDINA ART S.A.,433,5912,Injerto de piel,70299,90
ANDINA ART S.A.,433,5913,Injerto libre de ceja,70300,90
ANDINA ART S.A.,433,6097,Neurorrafia con o sin injerto de un solo nervio,70455,92
ANDINA ART S.A.,433,6217,Plastica de uretra con injerto de mucosa yugal o lingual,70566,94
ANDINA ART S.A.,433,6221,Plastica o injerto del tendon de aquiles o rotuliano,70570,92
ANDINA ART S.A.,433,6245,Protesis peneana con o sin injerto,70590,95
ANDINA ART S.A.,433,6369,"Reparacion plastica de la orbita, con o sin injerto de piel",70708,92
ANDINA ART S.A.,433,6408,Reseccion diafisiaria con protesis y/o injerto de sustitucion,70745,93
ANDINA ART S.A.,433,6439,"Rinoplastia compleja con o sin injerto, no estetica",70773,91
ANDINA ART S.A.,433,8117,Neurorrafia con o sin injerto de nervio (cada uno),71087,92
ANDINA ART S.A.,433,5917,Insuficiencia mitral con CIV post-infarto,70304,96
ANDINA ART S.A.,433,5918,Interconsulta anestesiologica,70305,89
ANDINA ART S.A.,433,8104,Interconsulta para tratamiento del dolor,71075,89
ANDINA ART S.A.,433,5919,Intervenciones en nervios opticos,70306,95
ANDINA ART S.A.,433,5920,Intervenciones estereotaxicas (inicio en TAC y que continuan en quirofano),70307,95
ANDINA ART S.A.,433,5921,Intubacion con fibroscopia (bronco-fibroscopio),70308,90
ANDINA ART S.A.,433,5923,Inyeccion de glicerol en el G de Gasser,70310,95
ANDINA ART S.A.,433,5924,Inyeccion de sustancias retro-bulbares,70311,91
ANDINA ART S.A.,433,5925,Inyeccion esclerosante en angioma,70312,90
ANDINA ART S.A.,433,5926,Inyeccion para-vertebral de troncos y ganglios simpaticos,70313,90
ANDINA ART S.A.,433,5927,Inyeccion subconjuntival,70314,90
ANDINA ART S.A.,433,6251,Puncion arterial para inyeccion medicamentosa,70596,89
ANDINA ART S.A.,433,5928,Laberintectomia,70315,93
ANDINA ART S.A.,433,5561,Ectoprion de labio,69994,90
ANDINA ART S.A.,433,5929,Labio leporino bilateral completo,70316,94
ANDINA ART S.A.,433,5930,Labio leporino unilateral completo,70317,93
ANDINA ART S.A.,433,5931,Labio leporino unilateral incompleto,70318,93
ANDINA ART S.A.,433,6272,Queiloplastia (reconstruccion quirurgica del labio),70614,92
ANDINA ART S.A.,433,6373,Reseccion cuneiforme de labio,70712,90
ANDINA ART S.A.,433,6475,Sinequias de labios mayores y/o menores,70806,90
ANDINA ART S.A.,433,5932,Laminectomia descompresiva por cada vertebra,70319,94
ANDINA ART S.A.,433,5935,Laparotomia exploradora,69469,92
ANDINA ART S.A.,433,5933,Laparotomia contenida (lavado de cavidad),70320,91
ANDINA ART S.A.,433,5934,Laparotomia exploradora en paciente critico,70321,94
ANDINA ART S.A.,433,5936,Laparotomia terapeutica en paciente critico,70322,95
ANDINA ART S.A.,433,6040,Nefrectomia por toraco-freno-laparotomia,70411,95
ANDINA ART S.A.,433,5937,Laringo-faringuectomia,70323,95
ANDINA ART S.A.,433,5938,"Laringoplastia, cordopexia, aritenoidopexia",70324,92
ANDINA ART S.A.,433,5943,Laser de vagina,70329,92
ANDINA ART S.A.,433,5944,Laser panfacial,70330,93
ANDINA ART S.A.,433,6241,Prostatectomia por laser,70586,95
ANDINA ART S.A.,433,6412,TUR-P por laser (adenomectomia),70749,94
ANDINA ART S.A.,433,6418,Reseccion tumor bronquial con laser,70754,95
ANDINA ART S.A.,433,8624,Litotricia con laser,71211,94
ANDINA ART S.A.,433,5946,Lavado de cavidad,70331,90
ANDINA ART S.A.,433,5947,Lavado de la cavidad,70332,90
ANDINA ART S.A.,433,6488,Sondaje y lavado de via lagrimal,70816,91
ANDINA ART S.A.,433,5948,Legrado por mola o similar,70333,91
ANDINA ART S.A.,433,5949,Legrado uterino,70334,90
ANDINA ART S.A.,433,7522,Termolesion por Rf. de hombro (N. supraespinoso) bilateral,71254,95
ANDINA ART S.A.,433,5951,Lesion por compresion del G de Gassercon balon de Foggarty,69470,95
ANDINA ART S.A.,433,7508,Termolesion por Rf. del nervio Occipital Mayor unilateral,69521,95
ANDINA ART S.A.,433,7521,Termolesion por Rf. de hombro (N. supraespinoso) unilateral,69522,94
ANDINA ART S.A.,433,7511,Termolesion por Rf. facetaria + Rf. radicular ( 1 o mas niveles),71012,98
ANDINA ART S.A.,433,7512,Termolesion por Rf. de mas de 2 nervios craneales,71013,98
ANDINA ART S.A.,433,7520,Termolesion por Rf. de rodilla (N. geniculados) bilateral,71019,95
ANDINA ART S.A.,433,8556,Termolesion por Rf. de hasta 2 nervios craneales,71146,95
ANDINA ART S.A.,433,5954,Levantamiento de vejiga por via abdominal (tipo Bursch),70337,92
ANDINA ART S.A.,433,6001,Mastopexia unilateral (levantamiento mamario),70377,94
ANDINA ART S.A.,433,5955,Lifting,70338,94
ANDINA ART S.A.,433,5956,Lifting endoscopico,70339,95
ANDINA ART S.A.,433,5957,Ligadura bilateral de trompas (anti-concepcion) a cielo abierto,70340,92
ANDINA ART S.A.,433,5958,Ligadura bilateral de trompas (anti-concepcion) por video-laparoscopia,70341,93
ANDINA ART S.A.,433,5961,Ligadura del paquete esfeno-palatino,70342,92
ANDINA ART S.A.,433,5964,Ligadura unilateral de troncos profundos de los miembros,70344,92
ANDINA ART S.A.,433,6501,Sutura o ligadura de vasos profundos del cuello,70829,93
ANDINA ART S.A.,433,5965,Ligamentopexia abdominal,70345,91
ANDINA ART S.A.,433,5969,Limpieza quirurgica de mano (como unica intervencion),70350,90
ANDINA ART S.A.,433,5971,Linfadenectomia mediastinica,70351,94
ANDINA ART S.A.,433,5972,Linfadenectomia retroperitoneal (tipo lumboaortica o similares),70352,93
ANDINA ART S.A.,433,5973,Linfadenectomia retroperitoneal por video,70353,94
ANDINA ART S.A.,433,5974,Linfadenectomia retroperitoneal por videolaparoscopia,70354,94
ANDINA ART S.A.,433,6242,Prostatectomia radical + linfadenectomia,70587,94
ANDINA ART S.A.,433,8622,"Linfadenectomia cervical, axilar o inguinal, unilateral",71209,92
ANDINA ART S.A.,433,5977,"Lipoma, reseccion con el paciente en decubito dorsal o lateral",70357,90
ANDINA ART S.A.,433,5978,"Lipoma, reseccion con el paciente en decubito ventral",70358,91
ANDINA ART S.A.,433,5982,Litotricia endoluminal,69471,92
ANDINA ART S.A.,433,5984,Litotricia extracorporea,70361,91
ANDINA ART S.A.,433,5985,Litotricia por onda de choque extracorporea (litotricia extracorporea),70362,91
ANDINA ART S.A.,433,5986,Litotricia ureteral por via endoscopica (incluye litotricia endoluminal),70363,92
ANDINA ART S.A.,433,5987,Lobectomia,70364,98
ANDINA ART S.A.,433,5988,Lobectomia o segmentectomia a cielo abierto,70365,95
ANDINA ART S.A.,433,6457,Segmentectomia / lobectomia por video-toracoscopia,70788,95
ANDINA ART S.A.,433,5989,Lobulo hendido de oreja,70366,90
ANDINA ART S.A.,433,6168,Otoplastia de lobulo hendido,70517,90
ANDINA ART S.A.,433,6185,Parotidectomia de lobulo superficial,70534,92
ANDINA ART S.A.,433,5990,Luxacion recidivante de hombro por via convencional,70367,92
ANDINA ART S.A.,433,8116,Reduccion incruenta de luxaciones,71086,90
ANDINA ART S.A.,433,8120,Reduccion cruenta de luxacion de columna,71089,93
ANDINA ART S.A.,433,5992,Mama supernumeraria unilateral,70369,92
ANDINA ART S.A.,433,6100,Nodulectomia de mama unilateral,70458,91
ANDINA ART S.A.,433,6264,Puncion de mama unilateral,70606,89
ANDINA ART S.A.,433,6278,Quiste de mama unilateral,70621,90
ANDINA ART S.A.,433,6312,Reconstruccion mamaria con dorsal ancho,70654,98
ANDINA ART S.A.,433,8623,"Lipotransferencia (hasta 2 zonas, excepto mama)",71210,94
ANDINA ART S.A.,433,8640,Reconstruccion mamaria con lipotransferencia,71224,95
ANDINA ART S.A.,433,8650,"Lipotransferencia (mas de 2 zonas, excepto mama)",71234,95
ANDINA ART S.A.,433,5995,Mastectomia radical con vaciamiento ganglionar,70371,95
ANDINA ART S.A.,433,7598,Mastectomia ( mas ganglio centinela),71059,93
ANDINA ART S.A.,433,7599,Mastectomia ( mas vaciamiento axilar ),71060,94
ANDINA ART S.A.,433,5998,Mastoidectomia simple o radical (operacion radical de oido),70374,92
ANDINA ART S.A.,433,6002,Mastotomia unilateral,70378,90
ANDINA ART S.A.,433,6003,Maxilar inferior: prognatismo / retrognatismo,70379,93
ANDINA ART S.A.,433,6004,Maxilar superior: prognasia / retrognasia,70380,94
ANDINA ART S.A.,433,6111,Operacion comando de glandula submaxilar,70465,95
ANDINA ART S.A.,433,6279,Quiste de maxilar (pieza dental incluida),70622,91
ANDINA ART S.A.,433,6393,Reseccion de maxilar inferior con vaciamiento (comando),70731,98
ANDINA ART S.A.,433,6481,Sinusotomia maxilar radical,70812,92
ANDINA ART S.A.,433,6482,Sinusotomia maxilar simple,70813,92
ANDINA ART S.A.,433,6005,Maxilectomia radical por via endoscopica,70381,93
ANDINA ART S.A.,433,6007,Maxilectomia simple por via endoscopica,70383,92
ANDINA ART S.A.,433,6009,Meatotomia,70385,89
ANDINA ART S.A.,433,6010,Mediastinitis,70386,95
ANDINA ART S.A.,433,6011,Mediastinoscopia,70388,92
ANDINA ART S.A.,433,6014,Megacolon congenito,70389,93
ANDINA ART S.A.,433,6605,Tratamiento quirurgico del megacolon,70910,94
ANDINA ART S.A.,433,6016,Meningocele,70391,94
ANDINA ART S.A.,433,6027,Mielomeningocele,70399,94
ANDINA ART S.A.,433,6019,Metatarsalgia / ratas articulares,70392,90
ANDINA ART S.A.,433,6025,"Microtia, reconstruccion en varios tiempos",70397,90
ANDINA ART S.A.,433,6026,Mielografia,70398,90
ANDINA ART S.A.,433,6028,Miomectomia / histerorrafia,70400,92
ANDINA ART S.A.,433,6029,Miomectomia por videolaparoscopia,70401,93
ANDINA ART S.A.,433,6030,Miomectomia vaginal (mioma nascens),70402,90
ANDINA ART S.A.,433,6031,Miringoplastia,70403,91
ANDINA ART S.A.,433,6034,Movilizacion (quiropraxia ),70405,89
ANDINA ART S.A.,433,6035,Movilizacion del estribo,70406,90
ANDINA ART S.A.,433,7580,Mucosectomia,71042,93
ANDINA ART S.A.,433,6037,Nariz leporina compleja,70408,91
ANDINA ART S.A.,433,6438,Rinofina (rosacea fimatosa de nariz),70772,91
ANDINA ART S.A.,433,6038,Nefrectomia parcial,70409,94
ANDINA ART S.A.,433,6039,Nefrectomia parcial o total por video-laparoscopia,70410,95
ANDINA ART S.A.,433,6041,Nefrectomia radical + vaciamiento ganglionar,70412,95
ANDINA ART S.A.,433,6042,Nefrectomia total,70413,94
ANDINA ART S.A.,433,6043,Nefrectomia total o parcial por videolaparoscopia,70414,95
ANDINA ART S.A.,433,6045,Nefrolitotomia,70416,93
ANDINA ART S.A.,433,6046,Nefrolitotomia percutanea,70417,94
ANDINA ART S.A.,433,6047,Nefropexia,70418,92
ANDINA ART S.A.,433,6048,Nefrostomia percutanea,70419,92
ANDINA ART S.A.,433,6051,Neumonectomia a cielo abierto,70422,95
ANDINA ART S.A.,433,6052,Neumonectomia por video-toracoscopia,70423,98
ANDINA ART S.A.,433,6060,Neurolisis por Rf. de nervios facetarios (dos niveles),69478,94
ANDINA ART S.A.,433,6064,Neurolisis por Rf. de la articulacion sacro-iliaca unilateral,69479,95
ANDINA ART S.A.,433,6056,Neurolisis del nervio glosofaringeo con Rf,70425,95
ANDINA ART S.A.,433,6057,Neurolisis- modulacion ganglio estrellado por Rf.,70426,95
ANDINA ART S.A.,433,6058,Neurolisis- modulacion de nervio periferico con Rf.,70427,94
ANDINA ART S.A.,433,6059,Neurolisis con Rf nervios esplacnicos,70428,95
ANDINA ART S.A.,433,6061,Neurolisis por Rf. de nervios facetarios (mas de 2 niveles),70430,94
ANDINA ART S.A.,433,6062,Neurolisis con Rf del plexo celiaco,70431,95
ANDINA ART S.A.,433,6065,Neurolisis de nervios perifericos,70432,90
ANDINA ART S.A.,433,6066,Neurolisis extracraneal,70433,90
ANDINA ART S.A.,433,6067,Neurolisis del ganglio esfeno-palatino con Rf.,70434,95
ANDINA ART S.A.,433,6069,Neurolisis de nervio periferico sin RX,70435,92
ANDINA ART S.A.,433,6070,Neurolisis por Rf. del ganglio de Walter,70436,95
ANDINA ART S.A.,433,6074,Neurolisis por Rf. simpatico lumbar unilateral,70437,95
ANDINA ART S.A.,433,6075,Neurolisis quimica,70438,90
ANDINA ART S.A.,433,6076,Neurolisis quimica del ganglio de Walter,70439,95
ANDINA ART S.A.,433,6077,Neurolisis por Rf del plexo hipogastrico superior,70440,95
ANDINA ART S.A.,433,6078,Neurolisis quimica del simpatico dorsal,70442,95
ANDINA ART S.A.,433,6080,Neurolisis quimica del simpatico lumbar unilateral,70443,95
ANDINA ART S.A.,433,6081,Neurolisis quimica del ganglio estrellado,70444,95
ANDINA ART S.A.,433,6082,Neurolisis quimica nervios esplacnicos,70445,94
ANDINA ART S.A.,433,6083,Neurolisis quimica del plexo celiaco,70447,94
ANDINA ART S.A.,433,6085,Neurolisis transoval del trgemino,70448,91
ANDINA ART S.A.,433,6086,Neurolisis del trigemino con Rf,70449,98
ANDINA ART S.A.,433,6087,Neurolisis- modulacion del trigemino por Rf.,70450,98
ANDINA ART S.A.,433,6088,Neurolisis- modulacion ganglio esfeno-palatino por Rf.,70451,95
ANDINA ART S.A.,433,6089,Neurolisis- modulacion nervio glosofaringeo por Rf.,70452,95
ANDINA ART S.A.,433,7515,Neurolisis por Rf. del simpatico dorsal,71016,98
ANDINA ART S.A.,433,8540,Neurolisis de nervio periferico bajo radioscopia,71130,93
ANDINA ART S.A.,433,8541,Neurolisis quimica del plexo hipogastrico superior,71131,94
ANDINA ART S.A.,433,8566,Neurolisis con rf de nervios perifericos,71154,95
ANDINA ART S.A.,433,6093,Neuromodulacion con Rf. pulsada ganglio raiz dorsal ( 1 nivel),70453,95
ANDINA ART S.A.,433,6096,Neuromodulacion sistemica con anestesicos locales en dolor neuropatico,70454,91
ANDINA ART S.A.,433,6098,Neurotomia del nervio optico,70456,90
ANDINA ART S.A.,433,6099,Neurotomia trigeminal / vestibular / glosofaringeo,70457,95
ANDINA ART S.A.,433,6104,Oclusion con reseccion de intestino,70459,93
ANDINA ART S.A.,433,6105,Omentectomia total o parcial,69480,93
ANDINA ART S.A.,433,8633,Omentectomia total o parcial por videolaparoscopia,71217,94
ANDINA ART S.A.,433,6106,Onfalitis,70460,91
ANDINA ART S.A.,433,6107,Ooforectomia simple unilateral,70461,91
ANDINA ART S.A.,433,6108,Ooforo-salpinguectomia unilateral,70462,91
ANDINA ART S.A.,433,6226,Plicatura intestinal (operacion de Noble),69487,93
ANDINA ART S.A.,433,6109,Operacion comando de encias o trigono-retromolar,70463,93
ANDINA ART S.A.,433,6110,Operacion comando de faringe con vaciamiento,70464,95
ANDINA ART S.A.,433,6113,Operacion comando de paladar blando,70467,95
ANDINA ART S.A.,433,6114,Operacion comando de piso de boca,70468,95
ANDINA ART S.A.,433,6115,Operacion correctora de glaucoma,70469,92
ANDINA ART S.A.,433,6117,Operacion de Dixon (para tumores del 1/3 superior del recto),70470,94
ANDINA ART S.A.,433,6118,Operacion de Dixon laparoscopica (para tumores del 1/3 superior del recto),70471,95
ANDINA ART S.A.,433,6119,Operacion de Frikolm (hasta 2 discos),70472,94
ANDINA ART S.A.,433,6120,Operacion de Lefort o similares para prolapso vaginal,70473,91
ANDINA ART S.A.,433,6125,Operacion de Wertheim-Meigs por video-laparoscopia,70478,98
ANDINA ART S.A.,433,6708,Operacion comando de parotida,70998,95
ANDINA ART S.A.,433,6406,"Reseccion de tumor, intraorbitario mediante orbitotomia",70743,91
ANDINA ART S.A.,433,6131,Orquidectomia,70486,91
ANDINA ART S.A.,433,6132,Orquidopexia,70487,91
ANDINA ART S.A.,433,6133,Orzuelo,70488,90
ANDINA ART S.A.,433,6134,Osteoclasia,70489,90
ANDINA ART S.A.,433,6144,Osteosintesis de esternon,69482,92
ANDINA ART S.A.,433,5398,Osteosintesis de perone,69860,92
ANDINA ART S.A.,433,6138,Osteosintesis clavicular,70492,92
ANDINA ART S.A.,433,6139,Osteosintesis de calcaneo,70493,92
ANDINA ART S.A.,433,6141,Osteosintesis de cubito o radio,70495,92
ANDINA ART S.A.,433,6142,Osteosintesis de cubito y radio (por diferentes vias),70496,93
